Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
16,1,43,4,7.0,3257.0,3900.0,30.0,4.0,8.0,,16.0
16,2,38,4,7.0,5222.0,2600.0,40.0,3.0,4.0,1.0,16.0
16,2,34,4,7.0,412.0,5600.0,36.0,2.0,8.0,,16.0
16,2,59,4,5.0,4110.0,3200.0,36.0,4.0,8.0,,12.0
16,1,63,4,3.0,3251.0,4500.0,36.0,4.0,9.0,,9.0
16,2,31,4,5.0,3221.0,1320.0,40.0,3.0,9.0,1.0,12.0
16,1,52,2,2.0,9629.0,1320.0,44.0,6.0,7.0,,3.0
16,2,42,4,2.0,5211.0,1320.0,44.0,6.0,4.0,,4.0
16,1,19,4,5.0,9112.0,1320.0,44.0,3.0,4.0,1.0,12.0
16,1,56,4,5.0,6111.0,6000.0,64.0,5.0,1.0,,12.0
16,1,22,4,5.0,9215.0,1000.0,36.0,3.0,1.0,2.0,12.0
16,2,40,1,5.0,5142.0,600.0,20.0,6.0,10.0,,12.0
16,1,43,2,7.0,2330.0,3900.0,40.0,4.0,9.0,,16.0
16,1,21,1,5.0,3322.0,1320.0,40.0,3.0,7.0,1.0,12.0
16,2,39,1,7.0,4321.0,1320.0,40.0,3.0,4.0,1.0,16.0
16,1,36,1,7.0,3423.0,1320.0,40.0,3.0,10.0,1.0,16.0
16,2,31,4,7.0,5212.0,400.0,20.0,6.0,6.0,,16.0
16,1,38,4,5.0,3521.0,3000.0,40.0,6.0,7.0,,12.0
16,2,40,1,5.0,4226.0,1320.0,40.0,3.0,6.0,1.0,12.0
16,1,20,4,5.0,9334.0,1320.0,40.0,3.0,4.0,1.0,12.0
16,1,43,4,2.0,5142.0,2600.0,40.0,6.0,10.0,,8.0
16,1,35,4,5.0,412.0,6000.0,40.0,2.0,8.0,,12.0
16,2,34,4,7.0,412.0,4500.0,40.0,2.0,8.0,,16.0
16,2,43,4,7.0,5221.0,600.0,20.0,6.0,4.0,,16.0
16,1,24,2,6.0,3513.0,800.0,20.0,3.0,7.0,2.0,13.0
16,2,23,1,6.0,5223.0,1320.0,40.0,3.0,4.0,1.0,13.0
16,1,45,4,7.0,2341.0,3300.0,40.0,4.0,9.0,2.0,16.0
16,2,66,1,5.0,5120.0,1300.0,30.0,6.0,6.0,,12.0
16,1,43,1,7.0,8322.0,1000.0,50.0,6.0,5.0,,16.0
16,1,39,4,5.0,3131.0,2900.0,40.0,3.0,2.0,1.0,12.0
16,2,27,4,7.0,4110.0,4000.0,40.0,4.0,8.0,2.0,16.0
16,2,28,4,6.0,3322.0,4000.0,40.0,3.0,7.0,1.0,14.0
16,1,55,2,7.0,5413.0,5000.0,30.0,4.0,8.0,,16.0
16,1,52,4,4.0,8321.0,1000.0,50.0,6.0,5.0,,10.0
16,2,45,4,5.0,5244.0,8000.0,44.0,6.0,4.0,,12.0
16,1,52,4,7.0,4225.0,4000.0,40.0,4.0,8.0,1.0,16.0
16,2,30,1,7.0,3343.0,2600.0,40.0,4.0,8.0,2.0,16.0
16,1,28,4,7.0,4110.0,2000.0,40.0,4.0,8.0,2.0,16.0
16,2,57,1,5.0,4110.0,2000.0,30.0,4.0,9.0,2.0,12.0
16,1,59,4,7.0,2611.0,8000.0,30.0,6.0,7.0,,16.0
16,2,50,2,7.0,3221.0,2600.0,30.0,4.0,9.0,2.0,16.0
16,2,46,2,5.0,7512.0,2600.0,30.0,6.0,6.0,,12.0
16,1,57,1,5.0,5221.0,2000.0,40.0,5.0,6.0,,12.0
16,1,55,1,5.0,5221.0,3000.0,40.0,5.0,6.0,,12.0
16,2,51,1,5.0,5221.0,1500.0,40.0,5.0,6.0,,12.0
16,1,61,1,7.0,2411.0,2500.0,30.0,3.0,7.0,1.0,16.0
16,1,56,2,7.0,2634.0,3500.0,40.0,3.0,9.0,1.0,16.0
16,1,50,2,1.0,9111.0,600.0,25.0,1.0,11.0,2.0,0.0
16,1,48,4,7.0,4110.0,5000.0,40.0,4.0,8.0,1.0,16.0
16,2,24,1,6.0,5223.0,1320.0,44.0,3.0,4.0,1.0,14.0
16,1,25,4,6.0,5230.0,1320.0,44.0,3.0,4.0,1.0,15.0
16,1,41,4,5.0,5223.0,1320.0,40.0,3.0,4.0,1.0,12.0
16,1,38,4,7.0,2221.0,6000.0,40.0,4.0,9.0,,16.0
16,2,40,4,5.0,5221.0,1700.0,48.0,5.0,6.0,,12.0
16,1,45,2,2.0,5221.0,1700.0,48.0,5.0,6.0,,7.0
16,2,26,1,5.0,5221.0,3000.0,50.0,5.0,4.0,,12.0
16,1,29,1,5.0,5221.0,3000.0,50.0,5.0,4.0,,12.0
16,2,50,4,5.0,5414.0,1800.0,30.0,3.0,7.0,1.0,12.0
16,1,51,4,2.0,9629.0,1000.0,40.0,6.0,7.0,,6.0
16,1,51,4,2.0,6225.0,600.0,40.0,6.0,1.0,,6.0
16,1,25,4,2.0,6225.0,600.0,40.0,6.0,1.0,,8.0
16,2,51,2,2.0,9112.0,1320.0,40.0,3.0,7.0,1.0,3.0
16,1,36,4,5.0,7422.0,3900.0,40.0,6.0,10.0,,12.0
16,1,30,4,5.0,6225.0,1000.0,30.0,6.0,1.0,,12.0
16,2,30,4,7.0,2341.0,2000.0,40.0,4.0,9.0,2.0,16.0
16,1,28,4,5.0,5221.0,12000.0,40.0,6.0,4.0,,12.0
16,1,42,2,2.0,7127.0,5000.0,40.0,6.0,7.0,,3.0
16,1,57,4,2.0,7126.0,1520.0,56.0,3.0,2.0,1.0,3.0
16,1,26,4,3.0,7126.0,1520.0,56.0,3.0,2.0,1.0,9.0
16,2,37,4,6.0,5243.0,1000.0,30.0,6.0,4.0,,15.0
16,1,27,2,5.0,1412.0,2640.0,30.0,5.0,6.0,,12.0
16,2,24,4,6.0,1412.0,2640.0,30.0,5.0,6.0,,13.0
16,1,19,4,5.0,5246.0,1320.0,30.0,3.0,6.0,2.0,12.0
16,1,55,1,3.0,7112.0,2500.0,48.0,6.0,3.0,,9.0
16,2,31,1,7.0,2341.0,1320.0,40.0,3.0,9.0,1.0,16.0
16,1,62,1,7.0,4110.0,6748.0,40.0,4.0,8.0,,16.0
16,2,62,1,7.0,2341.0,12603.0,20.0,4.0,9.0,,16.0
16,2,55,2,5.0,5153.0,5291.0,40.0,4.0,8.0,,12.0
16,1,38,2,5.0,5221.0,2000.0,48.0,6.0,4.0,,12.0
16,1,37,4,7.0,5413.0,5500.0,36.0,4.0,8.0,,14.0
16,1,54,4,5.0,5221.0,2500.0,40.0,6.0,4.0,,12.0
16,1,24,1,7.0,4110.0,3000.0,40.0,4.0,8.0,2.0,14.0
16,1,32,1,5.0,3434.0,2000.0,44.0,6.0,6.0,,12.0
16,2,28,1,5.0,4226.0,1320.0,40.0,3.0,6.0,2.0,12.0
16,1,22,1,5.0,4110.0,1560.0,40.0,4.0,9.0,2.0,12.0
16,1,25,2,7.0,2330.0,5000.0,40.0,4.0,9.0,2.0,16.0
16,1,37,2,7.0,4110.0,2400.0,44.0,3.0,7.0,1.0,16.0
16,2,39,2,5.0,5120.0,2600.0,44.0,3.0,6.0,1.0,12.0
16,1,39,2,3.0,7231.0,1500.0,44.0,3.0,4.0,1.0,9.0
16,2,48,4,7.0,2330.0,6000.0,40.0,4.0,9.0,,16.0
16,1,68,4,7.0,2310.0,15000.0,40.0,4.0,9.0,,16.0
16,2,42,4,7.0,2611.0,5000.0,40.0,6.0,7.0,,16.0
16,1,29,4,7.0,4110.0,1400.0,44.0,3.0,4.0,1.0,16.0
16,1,55,4,7.0,4110.0,4500.0,40.0,4.0,8.0,,16.0
16,2,45,1,7.0,2212.0,20000.0,80.0,4.0,9.0,1.0,16.0
16,1,51,4,7.0,412.0,9000.0,40.0,2.0,8.0,,16.0
16,2,50,4,7.0,412.0,9000.0,40.0,2.0,8.0,,16.0
16,2,50,4,5.0,9111.0,1500.0,40.0,1.0,11.0,2.0,12.0
16,1,43,4,5.0,8321.0,1000.0,40.0,6.0,5.0,,12.0
16,2,54,4,5.0,4110.0,2500.0,40.0,4.0,9.0,,12.0
16,1,31,1,7.0,4226.0,1400.0,44.0,3.0,4.0,1.0,16.0
16,2,26,4,7.0,3432.0,1400.0,44.0,3.0,2.0,1.0,16.0
16,2,40,1,7.0,2342.0,4500.0,40.0,4.0,9.0,,16.0
16,1,40,4,7.0,2310.0,5000.0,40.0,4.0,9.0,,16.0
16,2,21,1,6.0,2359.0,700.0,20.0,4.0,9.0,2.0,14.0
16,2,64,2,7.0,2351.0,5600.0,40.0,4.0,9.0,,16.0
16,2,39,4,7.0,2262.0,3000.0,40.0,3.0,4.0,1.0,16.0
16,1,44,2,5.0,8322.0,2800.0,40.0,3.0,5.0,1.0,12.0
16,2,46,4,7.0,2342.0,4000.0,40.0,4.0,9.0,,16.0
16,1,38,2,5.0,7522.0,3000.0,40.0,6.0,2.0,,12.0
16,1,56,2,7.0,4110.0,4000.0,40.0,4.0,8.0,,16.0
16,2,54,4,7.0,4110.0,2900.0,40.0,4.0,8.0,,16.0
16,2,27,4,7.0,4110.0,5000.0,40.0,4.0,8.0,1.0,16.0
16,1,50,2,5.0,3115.0,1320.0,44.0,3.0,2.0,2.0,12.0
16,1,37,4,6.0,512.0,9000.0,36.0,2.0,8.0,,14.0
16,1,49,4,7.0,8322.0,3000.0,50.0,6.0,5.0,,15.0
16,2,54,2,7.0,2330.0,7500.0,20.0,4.0,9.0,,16.0
16,1,28,4,5.0,8332.0,1600.0,68.0,3.0,5.0,2.0,12.0
16,2,28,1,5.0,5230.0,1320.0,44.0,3.0,4.0,1.0,12.0
16,1,55,4,2.0,7511.0,2700.0,44.0,3.0,4.0,1.0,6.0
16,2,43,4,5.0,5142.0,600.0,30.0,6.0,10.0,,12.0
16,2,34,1,5.0,4311.0,2250.0,44.0,3.0,7.0,1.0,12.0
16,1,32,2,5.0,8322.0,2300.0,60.0,6.0,5.0,,12.0
16,2,35,4,6.0,5142.0,600.0,20.0,6.0,10.0,,13.0
16,2,64,4,2.0,9111.0,1320.0,44.0,1.0,11.0,1.0,6.0
16,1,27,4,5.0,9331.0,960.0,16.0,3.0,6.0,2.0,12.0
16,2,46,4,5.0,4110.0,4000.0,40.0,4.0,8.0,,12.0
16,1,45,4,2.0,9111.0,1200.0,44.0,1.0,11.0,2.0,6.0
16,2,63,4,5.0,3343.0,2000.0,40.0,4.0,8.0,1.0,12.0
16,1,35,4,1.0,9111.0,500.0,30.0,1.0,11.0,2.0,0.0
16,2,20,4,5.0,9111.0,500.0,30.0,1.0,11.0,2.0,12.0
16,2,24,4,5.0,9111.0,1320.0,48.0,1.0,11.0,2.0,12.0
16,1,28,4,5.0,9111.0,1000.0,20.0,1.0,11.0,2.0,12.0
16,1,65,4,2.0,5153.0,4500.0,40.0,4.0,8.0,,7.0
16,2,59,4,2.0,9111.0,1320.0,40.0,1.0,11.0,1.0,8.0
16,1,47,1,5.0,512.0,4500.0,30.0,2.0,8.0,,12.0
16,1,27,4,7.0,4110.0,2800.0,40.0,4.0,8.0,,16.0
16,2,26,4,6.0,5312.0,1320.0,30.0,3.0,9.0,2.0,15.0
16,1,23,4,7.0,5223.0,1320.0,44.0,3.0,4.0,1.0,16.0
16,2,40,4,5.0,5221.0,5000.0,30.0,6.0,4.0,,12.0
16,1,57,1,5.0,9111.0,1700.0,40.0,1.0,11.0,2.0,12.0
16,2,50,1,5.0,4110.0,2435.0,40.0,3.0,9.0,1.0,12.0
16,1,38,4,1.0,9111.0,800.0,30.0,1.0,11.0,2.0,0.0
16,2,32,4,3.0,9111.0,600.0,20.0,1.0,11.0,2.0,9.0
16,2,42,4,1.0,3253.0,2500.0,40.0,4.0,8.0,,0.0
16,1,43,4,1.0,8322.0,1000.0,20.0,6.0,5.0,,0.0
16,2,26,4,7.0,5142.0,300.0,20.0,6.0,10.0,,16.0
16,1,32,4,5.0,7126.0,600.0,24.0,6.0,3.0,,12.0
16,1,30,2,5.0,5223.0,500.0,24.0,3.0,4.0,2.0,12.0
16,1,39,4,7.0,7231.0,2400.0,44.0,3.0,4.0,1.0,16.0
16,2,22,4,7.0,5223.0,1320.0,44.0,3.0,4.0,1.0,16.0
16,1,31,4,6.0,5211.0,1320.0,48.0,6.0,4.0,,15.0
16,2,33,1,7.0,4226.0,1800.0,36.0,3.0,9.0,1.0,16.0
16,1,34,4,5.0,8322.0,2000.0,48.0,6.0,5.0,,12.0
16,1,43,4,5.0,5221.0,2500.0,44.0,5.0,4.0,,12.0
16,2,44,4,7.0,5141.0,750.0,20.0,6.0,10.0,,14.0
16,1,20,2,5.0,5141.0,350.0,10.0,6.0,10.0,,12.0
16,2,27,4,5.0,9111.0,1320.0,44.0,1.0,11.0,1.0,12.0
16,1,32,4,6.0,5142.0,600.0,20.0,6.0,10.0,,13.0
16,2,31,4,7.0,4226.0,900.0,24.0,3.0,10.0,2.0,16.0
16,1,43,1,7.0,3343.0,4850.0,36.0,4.0,8.0,2.0,16.0
16,2,57,1,2.0,5153.0,1600.0,40.0,4.0,9.0,1.0,6.0
16,1,58,4,5.0,6112.0,1100.0,55.0,6.0,1.0,,12.0
16,2,54,4,5.0,5120.0,1320.0,35.0,4.0,9.0,2.0,12.0
16,1,74,4,1.0,6111.0,1200.0,30.0,6.0,1.0,,0.0
16,1,53,4,3.0,2636.0,2600.0,50.0,3.0,10.0,2.0,9.0
16,2,51,4,3.0,5153.0,1320.0,36.0,4.0,9.0,,9.0
16,1,72,4,5.0,6111.0,3500.0,50.0,6.0,1.0,,12.0
16,2,34,4,5.0,5120.0,1320.0,36.0,4.0,9.0,2.0,12.0
16,1,32,4,7.0,3142.0,4000.0,40.0,4.0,7.0,,16.0
16,2,26,4,5.0,3253.0,1600.0,40.0,4.0,9.0,2.0,12.0
16,2,31,4,5.0,5311.0,1320.0,40.0,4.0,9.0,2.0,12.0
16,1,64,1,1.0,8350.0,1600.0,35.0,6.0,5.0,,0.0
16,1,71,1,7.0,4110.0,3500.0,40.0,4.0,8.0,2.0,16.0
16,1,26,4,2.0,5141.0,2000.0,50.0,6.0,10.0,,8.0
16,2,25,1,5.0,5230.0,700.0,50.0,3.0,6.0,2.0,12.0
16,1,32,4,5.0,9333.0,1350.0,45.0,3.0,4.0,1.0,12.0
16,2,46,1,5.0,5120.0,600.0,40.0,6.0,6.0,,12.0
16,1,25,4,4.0,7112.0,1650.0,50.0,5.0,3.0,,11.0
16,1,23,4,4.0,5211.0,1400.0,40.0,3.0,4.0,2.0,11.0
16,2,40,4,5.0,5243.0,1400.0,56.0,3.0,4.0,2.0,12.0
16,2,18,4,4.0,5142.0,300.0,20.0,6.0,10.0,,10.0
16,1,23,4,5.0,9621.0,1200.0,60.0,3.0,4.0,2.0,12.0
16,1,68,4,1.0,5211.0,1500.0,40.0,6.0,4.0,,0.0
16,2,43,4,2.0,5221.0,1000.0,30.0,6.0,4.0,,6.0
16,2,39,4,5.0,9111.0,900.0,45.0,1.0,11.0,2.0,12.0
16,1,43,4,4.0,5221.0,1320.0,48.0,6.0,7.0,,11.0
16,2,17,4,3.0,5311.0,600.0,36.0,1.0,11.0,2.0,9.0
16,2,68,4,2.0,5221.0,660.0,42.0,6.0,4.0,,6.0
16,2,26,4,7.0,2351.0,3300.0,20.0,4.0,9.0,2.0,16.0
16,2,19,1,4.0,5223.0,300.0,48.0,3.0,4.0,2.0,10.0
16,2,31,4,5.0,5141.0,800.0,40.0,6.0,10.0,,12.0
16,1,37,4,7.0,8321.0,1320.0,44.0,6.0,5.0,,16.0
16,2,46,4,2.0,9629.0,600.0,25.0,6.0,2.0,,7.0
16,1,21,4,6.0,7131.0,1650.0,40.0,4.0,8.0,2.0,13.0
16,2,20,4,2.0,5223.0,1420.0,48.0,3.0,4.0,2.0,7.0
16,2,61,1,1.0,5212.0,900.0,25.0,6.0,6.0,,0.0
16,1,65,2,2.0,9629.0,2640.0,30.0,6.0,7.0,,6.0
16,2,33,4,5.0,7112.0,500.0,30.0,6.0,9.0,,12.0
16,1,36,4,5.0,5141.0,500.0,30.0,6.0,10.0,,12.0
16,2,35,4,3.0,9112.0,2100.0,36.0,3.0,9.0,1.0,9.0
16,1,52,4,3.0,5414.0,2640.0,48.0,3.0,7.0,1.0,9.0
16,1,31,4,5.0,9334.0,2640.0,48.0,3.0,4.0,1.0,12.0
16,2,27,4,5.0,5120.0,2640.0,48.0,3.0,6.0,1.0,12.0
16,1,26,4,5.0,9334.0,2640.0,48.0,3.0,4.0,1.0,12.0
16,1,23,1,5.0,9334.0,2640.0,48.0,3.0,4.0,1.0,12.0
16,2,47,2,1.0,9111.0,400.0,20.0,1.0,11.0,2.0,0.0
16,1,24,1,5.0,9112.0,1200.0,40.0,3.0,4.0,2.0,12.0
16,1,20,1,2.0,7511.0,1200.0,40.0,3.0,4.0,2.0,6.0
16,1,23,4,4.0,9112.0,1200.0,40.0,3.0,4.0,2.0,11.0
16,1,37,4,5.0,5221.0,2000.0,30.0,6.0,4.0,,12.0
16,2,27,4,5.0,5221.0,2000.0,30.0,6.0,4.0,,12.0
16,1,41,1,7.0,5141.0,15000.0,30.0,5.0,10.0,,16.0
16,1,20,2,2.0,7212.0,1600.0,56.0,3.0,2.0,2.0,8.0
16,2,46,4,1.0,9111.0,1320.0,44.0,1.0,11.0,2.0,0.0
16,1,38,4,5.0,9215.0,700.0,20.0,6.0,1.0,,12.0
16,1,34,4,5.0,4110.0,2136.0,40.0,4.0,8.0,2.0,12.0
16,2,34,4,5.0,9412.0,1320.0,40.0,3.0,7.0,1.0,12.0
16,1,23,2,5.0,5132.0,300.0,20.0,3.0,6.0,2.0,12.0
16,1,45,1,1.0,5221.0,1000.0,40.0,5.0,10.0,,0.0
16,1,28,2,5.0,7112.0,500.0,30.0,6.0,3.0,,12.0
16,1,57,4,5.0,5211.0,1320.0,30.0,6.0,4.0,,12.0
16,2,48,4,7.0,2341.0,3500.0,40.0,4.0,9.0,,16.0
16,2,24,4,7.0,2341.0,1320.0,40.0,3.0,9.0,1.0,16.0
16,1,35,1,2.0,5223.0,1320.0,40.0,3.0,4.0,1.0,8.0
16,2,27,4,5.0,5322.0,1320.0,40.0,1.0,11.0,1.0,12.0
16,2,52,4,7.0,2351.0,6000.0,40.0,4.0,9.0,,16.0
16,1,37,4,5.0,8322.0,1320.0,40.0,3.0,4.0,1.0,12.0
16,2,36,4,5.0,9111.0,800.0,30.0,1.0,11.0,2.0,12.0
16,2,37,1,7.0,2412.0,2500.0,40.0,4.0,8.0,2.0,16.0
16,1,55,1,3.0,8321.0,1000.0,40.0,6.0,5.0,,9.0
16,1,45,1,7.0,8321.0,1000.0,40.0,6.0,5.0,,16.0
16,2,56,4,5.0,5243.0,200.0,20.0,6.0,4.0,,12.0
16,2,29,4,7.0,2131.0,1320.0,40.0,3.0,9.0,1.0,16.0
16,1,57,4,5.0,7531.0,2500.0,40.0,6.0,2.0,,12.0
16,2,53,4,5.0,3221.0,4000.0,20.0,4.0,9.0,,12.0
16,1,49,4,7.0,2330.0,9000.0,40.0,4.0,9.0,,16.0
16,2,38,4,5.0,3221.0,2500.0,40.0,4.0,9.0,2.0,12.0
16,2,28,4,6.0,4226.0,1800.0,40.0,4.0,9.0,1.0,14.0
16,2,58,2,5.0,5221.0,800.0,40.0,6.0,4.0,,12.0
16,2,25,1,6.0,2359.0,1000.0,20.0,3.0,9.0,2.0,15.0
16,1,39,1,7.0,412.0,12000.0,30.0,2.0,8.0,,16.0
16,2,49,4,5.0,5223.0,1500.0,44.0,3.0,4.0,1.0,12.0
16,1,49,4,5.0,5414.0,2500.0,44.0,3.0,7.0,1.0,12.0
16,2,26,4,7.0,2221.0,3000.0,40.0,3.0,9.0,1.0,16.0
16,2,59,2,7.0,2341.0,7000.0,40.0,4.0,9.0,,16.0
16,1,59,1,2.0,8321.0,1320.0,40.0,6.0,5.0,,9.0
16,2,38,4,7.0,2341.0,2500.0,40.0,3.0,9.0,1.0,16.0
16,1,55,1,7.0,3355.0,12000.0,40.0,4.0,8.0,,16.0
16,1,29,2,5.0,8322.0,2000.0,40.0,6.0,5.0,,12.0
16,2,38,1,7.0,2330.0,4000.0,40.0,4.0,9.0,,16.0
16,2,52,1,5.0,5221.0,1600.0,44.0,6.0,4.0,,12.0
16,1,40,2,5.0,8322.0,4500.0,60.0,6.0,5.0,,12.0
16,1,62,4,7.0,2341.0,11000.0,50.0,4.0,9.0,,16.0
16,2,61,4,5.0,9111.0,1400.0,44.0,1.0,11.0,2.0,12.0
16,1,55,2,5.0,7213.0,5280.0,60.0,5.0,4.0,,12.0
16,1,47,4,5.0,8332.0,3500.0,20.0,3.0,5.0,1.0,12.0
16,2,58,4,7.0,3221.0,8000.0,40.0,4.0,9.0,,16.0
16,2,32,1,7.0,3221.0,2000.0,30.0,4.0,9.0,,16.0
16,1,29,1,7.0,4110.0,3000.0,40.0,4.0,8.0,,16.0
16,1,63,4,4.0,7131.0,800.0,44.0,6.0,3.0,,10.0
16,1,32,1,5.0,8332.0,2500.0,10.0,3.0,5.0,1.0,12.0
16,2,36,4,5.0,5243.0,700.0,18.0,6.0,4.0,,12.0
16,2,24,4,5.0,5230.0,1320.0,40.0,3.0,4.0,1.0,12.0
16,1,37,1,5.0,7112.0,2300.0,72.0,3.0,3.0,1.0,12.0
16,2,26,4,5.0,5211.0,1500.0,36.0,6.0,4.0,,12.0
16,2,29,4,5.0,5120.0,1800.0,24.0,6.0,4.0,,12.0
16,1,27,4,5.0,5141.0,2500.0,56.0,6.0,10.0,,12.0
16,2,22,4,5.0,5142.0,1200.0,56.0,6.0,10.0,,12.0
16,1,50,4,7.0,2511.0,13000.0,40.0,4.0,7.0,,16.0
16,2,53,1,7.0,2342.0,8000.0,44.0,4.0,9.0,,16.0
16,1,31,1,7.0,5413.0,5500.0,40.0,4.0,8.0,,16.0
16,2,26,1,7.0,3343.0,3500.0,40.0,4.0,8.0,,16.0
16,1,42,4,7.0,2330.0,5600.0,20.0,4.0,9.0,,16.0
16,2,36,4,7.0,4110.0,5600.0,40.0,4.0,8.0,2.0,16.0
16,1,44,4,5.0,8322.0,3400.0,16.0,6.0,5.0,,12.0
16,2,37,2,5.0,4110.0,2000.0,8.0,4.0,8.0,2.0,12.0
16,1,60,2,2.0,8321.0,2600.0,36.0,6.0,5.0,,7.0
16,1,42,2,5.0,3253.0,3200.0,30.0,4.0,9.0,,12.0
16,2,39,2,7.0,2342.0,3500.0,36.0,4.0,9.0,1.0,16.0
16,2,30,1,5.0,4226.0,1320.0,40.0,3.0,6.0,1.0,12.0
16,2,42,4,7.0,2330.0,15500.0,72.0,4.0,9.0,,16.0
16,1,58,4,3.0,7112.0,2500.0,48.0,3.0,3.0,2.0,9.0
16,1,42,1,5.0,9111.0,1500.0,40.0,1.0,11.0,1.0,12.0
16,2,18,1,2.0,5311.0,800.0,30.0,1.0,11.0,2.0,2.0
16,1,64,4,7.0,4110.0,4000.0,36.0,4.0,8.0,,16.0
16,2,58,1,7.0,2221.0,4000.0,36.0,4.0,9.0,,16.0
16,1,28,1,7.0,5329.0,2000.0,30.0,3.0,9.0,1.0,15.0
16,1,44,2,5.0,9334.0,1320.0,44.0,3.0,4.0,1.0,12.0
16,2,37,4,3.0,5311.0,1320.0,44.0,1.0,11.0,1.0,9.0
16,2,42,4,5.0,9112.0,1320.0,40.0,4.0,8.0,2.0,12.0
16,1,41,4,2.0,7115.0,1320.0,50.0,6.0,3.0,,7.0
16,2,23,2,5.0,5141.0,500.0,30.0,6.0,10.0,,12.0
16,2,23,2,5.0,9111.0,500.0,30.0,1.0,11.0,2.0,12.0
16,2,57,4,7.0,2342.0,1320.0,44.0,4.0,9.0,2.0,16.0
16,2,29,4,7.0,2341.0,2700.0,74.0,4.0,9.0,2.0,16.0
16,1,38,5,3.0,8322.0,600.0,30.0,6.0,5.0,,9.0
16,1,36,1,5.0,5221.0,1500.0,40.0,6.0,4.0,,12.0
16,1,23,4,5.0,5223.0,1320.0,48.0,3.0,4.0,2.0,12.0
16,2,57,2,5.0,9111.0,500.0,50.0,1.0,11.0,2.0,12.0
16,2,30,1,5.0,7512.0,1320.0,40.0,6.0,4.0,,12.0
16,1,69,2,2.0,8332.0,1320.0,40.0,6.0,5.0,,8.0
16,2,49,1,7.0,2351.0,2650.0,44.0,4.0,9.0,2.0,15.0
16,1,26,2,5.0,8322.0,800.0,30.0,6.0,5.0,,12.0
16,1,45,1,4.0,5212.0,1350.0,50.0,6.0,6.0,,10.0
16,1,57,2,2.0,7411.0,1300.0,30.0,6.0,3.0,,6.0
16,1,35,1,5.0,3322.0,2800.0,48.0,3.0,4.0,2.0,12.0
16,2,43,4,7.0,5141.0,5000.0,48.0,5.0,10.0,,15.0
16,1,35,4,7.0,2619.0,1320.0,40.0,3.0,7.0,1.0,16.0
16,1,49,1,7.0,3142.0,3000.0,40.0,4.0,8.0,2.0,15.0
16,1,66,1,5.0,5221.0,3000.0,20.0,6.0,4.0,,12.0
16,2,56,2,7.0,2221.0,10000.0,60.0,4.0,9.0,,16.0
16,2,24,2,6.0,5142.0,500.0,5.0,6.0,10.0,,14.0
16,1,30,1,5.0,3431.0,1320.0,5.0,6.0,7.0,,12.0
16,1,26,4,5.0,8322.0,1000.0,40.0,6.0,5.0,,12.0
16,1,22,4,5.0,8322.0,1000.0,40.0,6.0,5.0,,12.0
16,2,33,4,5.0,5311.0,1320.0,40.0,1.0,11.0,1.0,12.0
16,1,42,4,5.0,8322.0,1500.0,42.0,6.0,5.0,,12.0
16,2,56,2,7.0,4110.0,4000.0,40.0,4.0,9.0,,16.0
16,2,28,2,7.0,3123.0,1500.0,20.0,3.0,10.0,2.0,16.0
16,1,27,1,7.0,4110.0,2100.0,40.0,3.0,7.0,1.0,16.0
16,2,40,4,7.0,2421.0,2500.0,30.0,3.0,9.0,1.0,16.0
16,2,50,4,7.0,2341.0,3000.0,40.0,4.0,9.0,,16.0
16,1,22,2,6.0,5223.0,1320.0,40.0,3.0,4.0,2.0,16.0
16,1,41,4,7.0,3513.0,2000.0,36.0,3.0,7.0,1.0,15.0
16,1,40,4,7.0,2330.0,8000.0,40.0,4.0,9.0,,16.0
16,1,35,4,7.0,5223.0,1800.0,48.0,3.0,4.0,1.0,14.0
16,2,37,4,7.0,3221.0,1800.0,36.0,4.0,9.0,,16.0
16,2,45,2,7.0,4110.0,1700.0,40.0,3.0,9.0,1.0,16.0
16,1,43,2,7.0,2611.0,3000.0,44.0,6.0,7.0,,16.0
16,1,52,2,7.0,2611.0,2500.0,25.0,6.0,7.0,,16.0
16,1,25,4,5.0,5223.0,1320.0,40.0,3.0,4.0,1.0,12.0
16,2,59,4,1.0,9112.0,2020.0,48.0,3.0,7.0,1.0,0.0
16,2,37,1,5.0,9111.0,700.0,16.0,1.0,11.0,2.0,12.0
16,2,33,4,5.0,5120.0,800.0,48.0,3.0,6.0,2.0,12.0
16,1,26,4,4.0,9334.0,1320.0,44.0,3.0,4.0,1.0,10.0
16,1,57,4,1.0,9612.0,500.0,56.0,6.0,4.0,,0.0
16,1,42,1,3.0,5414.0,2600.0,48.0,3.0,7.0,1.0,9.0
16,1,21,1,5.0,5244.0,1000.0,12.0,6.0,4.0,,12.0
16,1,44,4,5.0,7112.0,2400.0,40.0,6.0,3.0,,12.0
16,1,59,1,7.0,4110.0,9000.0,70.0,4.0,8.0,,16.0
16,2,40,4,3.0,7512.0,2000.0,44.0,3.0,6.0,2.0,9.0
16,1,60,4,5.0,5243.0,2800.0,40.0,3.0,4.0,2.0,12.0
16,2,44,1,2.0,9112.0,1320.0,48.0,3.0,7.0,1.0,6.0
16,1,51,4,2.0,5221.0,2000.0,60.0,6.0,4.0,,6.0
