Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação_TI,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
17,1,22,1,5.0,7422,3000.0,40.0,3.0,7.0,1.0,12.0
17,1,24,4,5.0,3521,2200.0,59.0,3.0,7.0,1.0,12.0
17,1,30,1,7.0,2513,4000.0,40.0,3.0,5.0,1.0,16.0
17,1,21,4,6.0,3511,1000.0,30.0,3.0,9.0,2.0,15.0
17,1,26,4,5.0,3521,1500.0,30.0,3.0,7.0,2.0,12.0
17,1,35,1,7.0,2512,16000.0,40.0,3.0,7.0,1.0,16.0
17,1,41,2,5.0,3521,3000.0,24.0,6.0,10.0,,12.0
17,1,29,4,7.0,3113,2000.0,36.0,3.0,3.0,1.0,16.0
17,1,35,4,5.0,3522,1412.0,44.0,3.0,7.0,1.0,12.0
17,1,34,4,7.0,2151,5000.0,48.0,6.0,3.0,,16.0
17,1,44,4,5.0,2166,1800.0,44.0,6.0,7.0,,12.0
17,1,33,4,7.0,7422,3500.0,44.0,3.0,7.0,1.0,16.0
17,2,32,4,7.0,4132,1500.0,40.0,4.0,8.0,2.0,16.0
21,1,28,4,7.0,3513,4000.0,40.0,3.0,7.0,1.0,16.0
21,1,53,2,5.0,3113,19000.0,40.0,3.0,2.0,1.0,12.0
21,1,18,4,5.0,7422,200.0,40.0,3.0,10.0,2.0,12.0
21,1,43,1,6.0,3521,10000.0,40.0,6.0,4.0,,16.0
21,1,43,4,7.0,2151,10000.0,40.0,3.0,2.0,1.0,16.0
21,1,16,4,4.0,7422,300.0,24.0,3.0,10.0,2.0,10.0
21,1,44,4,5.0,3521,1320.0,40.0,3.0,7.0,2.0,12.0
21,1,49,1,7.0,3513,4800.0,40.0,4.0,9.0,,15.0
21,1,19,4,5.0,4132,1412.0,40.0,3.0,7.0,1.0,12.0
21,2,24,4,6.0,2166,800.0,50.0,6.0,7.0,,15.0
21,1,19,4,5.0,7422,1412.0,44.0,3.0,9.0,1.0,12.0
21,1,28,4,5.0,3513,0.0,32.0,3.0,7.0,1.0,12.0
21,2,25,2,5.0,4132,1412.0,40.0,4.0,8.0,,12.0
21,1,29,1,7.0,2512,0.0,40.0,3.0,7.0,1.0,16.0
21,1,26,4,6.0,3513,1500.0,40.0,3.0,2.0,1.0,13.0
21,1,39,4,4.0,7422,1000.0,44.0,6.0,10.0,,12.0
21,1,19,1,4.0,7422,1412.0,44.0,6.0,10.0,,11.0
21,1,37,1,5.0,4132,1500.0,40.0,4.0,8.0,2.0,12.0
21,1,51,4,7.0,2512,1500.0,40.0,6.0,7.0,,16.0
21,1,36,1,5.0,7422,2000.0,40.0,6.0,10.0,,12.0
21,1,35,1,7.0,3511,5000.0,40.0,6.0,7.0,,16.0
21,1,29,4,6.0,3514,3500.0,40.0,6.0,7.0,,13.0
21,1,26,4,5.0,7422,1420.0,44.0,3.0,7.0,1.0,12.0
21,1,41,4,7.0,3513,2550.0,44.0,3.0,2.0,1.0,16.0
21,1,31,4,5.0,7422,1500.0,44.0,3.0,7.0,1.0,12.0
21,1,28,1,7.0,2512,7000.0,44.0,3.0,4.0,1.0,16.0
21,2,46,4,5.0,3513,1412.0,40.0,3.0,7.0,1.0,12.0
21,1,35,4,5.0,3113,1420.0,44.0,3.0,7.0,2.0,12.0
21,1,39,4,5.0,3113,2000.0,40.0,3.0,7.0,1.0,12.0
21,1,19,4,5.0,7422,800.0,40.0,3.0,7.0,2.0,12.0
21,1,26,4,7.0,3513,1412.0,44.0,3.0,7.0,1.0,15.0
21,1,59,4,5.0,2166,3000.0,44.0,6.0,7.0,,12.0
21,2,42,4,5.0,4132,2600.0,4.0,4.0,8.0,,12.0
21,1,32,4,7.0,3513,4000.0,44.0,3.0,7.0,1.0,16.0
21,1,25,1,5.0,7422,2760.0,44.0,3.0,10.0,1.0,12.0
21,1,22,1,5.0,3513,3010.0,44.0,3.0,7.0,1.0,12.0
21,1,58,2,3.0,7422,1200.0,40.0,6.0,10.0,,9.0
21,1,48,4,5.0,3113,1650.0,40.0,6.0,3.0,,12.0
21,1,30,4,5.0,2166,4000.0,40.0,6.0,7.0,,12.0
21,2,25,4,5.0,2166,3000.0,40.0,6.0,7.0,,12.0
21,1,29,4,7.0,3513,1600.0,44.0,3.0,7.0,1.0,16.0
21,1,42,3,7.0,2511,1650.0,40.0,6.0,7.0,,16.0
21,1,20,1,5.0,3511,1200.0,30.0,4.0,8.0,2.0,12.0
21,1,59,4,5.0,3113,0.0,40.0,3.0,5.0,1.0,13.0
21,1,31,2,5.0,3114,2700.0,48.0,3.0,2.0,1.0,12.0
21,1,22,4,5.0,2356,500.0,48.0,3.0,2.0,2.0,12.0
21,1,19,4,5.0,2356,400.0,48.0,3.0,9.0,2.0,12.0
21,1,37,4,5.0,3113,3000.0,18.0,3.0,2.0,1.0,12.0
21,1,32,2,5.0,7422,1500.0,44.0,3.0,7.0,1.0,12.0
21,1,36,4,4.0,3521,1412.0,40.0,3.0,7.0,1.0,11.0
21,1,23,2,4.0,7422,1412.0,40.0,3.0,7.0,2.0,10.0
21,1,49,2,7.0,3113,2624.0,40.0,3.0,2.0,1.0,16.0
21,1,27,4,5.0,7422,10000.0,48.0,6.0,10.0,,12.0
21,1,29,4,5.0,3513,2824.0,40.0,4.0,8.0,2.0,12.0
21,1,34,4,7.0,4132,1412.0,20.0,4.0,9.0,1.0,16.0
21,1,43,2,7.0,3513,2800.0,45.0,3.0,7.0,1.0,16.0
21,1,27,4,7.0,2151,4000.0,40.0,3.0,7.0,1.0,16.0
21,1,59,2,7.0,2511,4000.0,44.0,3.0,7.0,1.0,16.0
21,2,19,4,5.0,7421,1400.0,40.0,3.0,7.0,2.0,12.0
21,2,23,1,6.0,2166,1412.0,50.0,6.0,7.0,,13.0
21,1,29,4,4.0,7422,600.0,30.0,3.0,7.0,2.0,11.0
21,1,34,4,7.0,2521,3000.0,40.0,3.0,7.0,1.0,16.0
21,1,28,4,7.0,3522,1600.0,44.0,3.0,7.0,1.0,16.0
21,1,23,2,7.0,3513,1500.0,48.0,3.0,4.0,1.0,14.0
21,2,23,2,6.0,3511,600.0,20.0,3.0,9.0,2.0,14.0
21,1,48,2,6.0,3513,1200.0,40.0,4.0,8.0,2.0,13.0
21,2,43,3,5.0,2166,2200.0,40.0,6.0,7.0,,12.0
21,1,21,4,5.0,3521,1320.0,48.0,6.0,10.0,,12.0
21,1,18,1,3.0,3521,1320.0,48.0,6.0,10.0,,9.0
21,1,29,4,7.0,2151,5680.0,40.0,3.0,2.0,1.0,16.0
21,1,27,4,7.0,2151,5680.0,40.0,3.0,2.0,1.0,16.0
21,1,42,4,5.0,3113,3000.0,44.0,3.0,7.0,1.0,12.0
21,2,44,4,5.0,4132,1980.0,40.0,4.0,8.0,,12.0
21,1,33,4,4.0,7422,1412.0,48.0,3.0,7.0,1.0,10.0
21,1,34,1,7.0,7422,500.0,18.0,6.0,10.0,,16.0
21,1,26,4,5.0,7422,1320.0,45.0,3.0,10.0,2.0,12.0
21,1,40,4,4.0,2166,1320.0,45.0,3.0,7.0,2.0,12.0
21,1,44,4,2.0,7422,500.0,30.0,6.0,10.0,,8.0
21,1,17,4,4.0,7422,,24.0,7.0,10.0,,11.0
21,1,14,4,2.0,7422,,20.0,7.0,10.0,,8.0
21,1,21,4,3.0,7422,400.0,44.0,3.0,10.0,2.0,9.0
21,1,41,4,5.0,3513,3000.0,40.0,4.0,5.0,,12.0
21,1,29,4,6.0,2166,1412.0,40.0,4.0,8.0,2.0,16.0
21,1,58,4,2.0,7421,2000.0,44.0,6.0,3.0,,7.0
21,1,34,4,5.0,7421,2000.0,44.0,6.0,3.0,,12.0
21,2,33,4,7.0,2511,1900.0,30.0,3.0,9.0,1.0,16.0
21,1,25,4,6.0,7422,260.0,40.0,6.0,10.0,,13.0
21,1,39,2,5.0,3113,1500.0,40.0,6.0,3.0,,12.0
21,1,26,4,5.0,7422,1410.0,44.0,3.0,7.0,1.0,12.0
21,1,26,4,5.0,3521,1420.0,40.0,4.0,8.0,2.0,12.0
21,1,22,1,5.0,3513,1100.0,40.0,3.0,7.0,2.0,12.0
21,1,23,4,5.0,2166,1412.0,40.0,6.0,7.0,,12.0
21,1,19,4,5.0,2166,1412.0,40.0,6.0,7.0,,12.0
21,1,19,4,5.0,2166,1412.0,40.0,6.0,7.0,,12.0
21,1,39,2,5.0,4132,2500.0,40.0,4.0,9.0,2.0,12.0
21,1,39,4,7.0,3512,1412.0,40.0,4.0,8.0,2.0,16.0
21,1,21,1,5.0,7422,900.0,44.0,6.0,10.0,,12.0
21,1,25,4,4.0,7422,1900.0,60.0,3.0,7.0,1.0,11.0
21,1,44,2,7.0,3512,3400.0,40.0,4.0,8.0,2.0,14.0
21,1,38,4,5.0,3521,1600.0,48.0,4.0,8.0,2.0,12.0
21,2,19,4,6.0,3511,1412.0,44.0,3.0,10.0,1.0,14.0
21,1,36,4,6.0,7422,1000.0,20.0,3.0,7.0,2.0,16.0
21,1,27,4,5.0,7422,600.0,56.0,6.0,10.0,,12.0
21,1,18,2,5.0,3511,1500.0,40.0,3.0,5.0,1.0,12.0
21,1,22,4,7.0,2513,5250.0,40.0,3.0,7.0,1.0,16.0
21,1,22,1,5.0,7422,1500.0,40.0,3.0,10.0,2.0,12.0
21,1,27,4,7.0,3512,1412.0,30.0,4.0,8.0,2.0,16.0
22,2,35,4,5.0,4132,480.0,12.0,3.0,10.0,2.0,12.0
22,1,20,4,6.0,3511,780.0,20.0,4.0,8.0,2.0,14.0
22,1,19,1,5.0,7422,1412.0,30.0,6.0,10.0,,12.0
22,2,26,1,7.0,2511,600.0,20.0,3.0,7.0,2.0,16.0
22,1,31,2,5.0,3513,8000.0,40.0,6.0,7.0,,12.0
22,2,30,1,6.0,3512,6000.0,40.0,6.0,7.0,,16.0
22,1,39,1,7.0,2511,2800.0,40.0,4.0,9.0,,16.0
22,1,33,1,5.0,3513,2500.0,40.0,3.0,4.0,1.0,12.0
22,1,29,4,5.0,7421,7000.0,44.0,6.0,10.0,,12.0
22,1,26,4,6.0,3511,2824.0,44.0,3.0,7.0,1.0,16.0
22,1,54,4,6.0,7422,4000.0,36.0,6.0,10.0,,14.0
22,1,50,4,5.0,3113,2000.0,20.0,6.0,3.0,,12.0
22,1,27,4,6.0,2166,3800.0,55.0,3.0,7.0,1.0,16.0
22,1,26,2,5.0,7422,1420.0,44.0,3.0,7.0,2.0,12.0
22,1,25,4,7.0,7422,6060.0,47.0,3.0,7.0,1.0,15.0
22,1,58,4,5.0,3114,70.0,5.0,6.0,10.0,,12.0
22,1,42,1,5.0,2166,1400.0,54.0,3.0,7.0,2.0,12.0
22,1,50,1,7.0,3522,8412.0,45.0,4.0,8.0,,16.0
22,1,52,1,7.0,2511,19000.0,40.0,4.0,9.0,,16.0
22,1,31,4,6.0,3513,4000.0,40.0,3.0,7.0,1.0,13.0
22,1,28,4,5.0,7422,2118.0,44.0,3.0,7.0,1.0,12.0
22,1,25,4,4.0,7422,850.0,44.0,3.0,7.0,1.0,11.0
22,1,46,4,5.0,2166,10000.0,40.0,6.0,7.0,,12.0
22,1,24,1,5.0,2166,5000.0,40.0,6.0,7.0,,12.0
22,1,34,4,7.0,7422,2400.0,40.0,3.0,7.0,1.0,14.0
22,1,58,4,3.0,7422,2300.0,44.0,3.0,7.0,1.0,9.0
22,1,42,4,5.0,7422,600.0,44.0,3.0,10.0,2.0,12.0
22,2,41,4,7.0,2511,8200.0,40.0,3.0,2.0,1.0,16.0
22,1,24,2,7.0,3522,4000.0,74.0,3.0,7.0,1.0,15.0
22,2,27,4,5.0,2166,1500.0,48.0,6.0,7.0,,12.0
22,1,40,4,5.0,4132,1521.0,40.0,3.0,7.0,1.0,12.0
22,2,51,4,5.0,4132,1412.0,40.0,3.0,9.0,1.0,12.0
22,1,22,1,7.0,2511,2800.0,40.0,3.0,7.0,1.0,16.0
22,1,23,1,6.0,2166,1500.0,25.0,6.0,7.0,,16.0
22,1,32,2,5.0,3114,1412.0,48.0,3.0,10.0,1.0,12.0
22,1,38,4,5.0,4132,1500.0,48.0,3.0,7.0,1.0,12.0
22,1,29,4,7.0,2512,6000.0,44.0,3.0,9.0,1.0,16.0
22,1,28,1,5.0,3513,1412.0,40.0,3.0,7.0,1.0,12.0
22,2,46,4,5.0,3511,1412.0,44.0,3.0,7.0,1.0,12.0
22,1,47,2,2.0,7422,800.0,35.0,6.0,10.0,,5.0
22,1,55,4,6.0,3113,8000.0,40.0,4.0,2.0,,15.0
22,1,62,4,7.0,1330,7500.0,40.0,4.0,8.0,,16.0
22,2,51,1,5.0,3521,2250.0,20.0,3.0,7.0,1.0,12.0
22,1,25,4,5.0,3114,1980.0,42.0,3.0,7.0,1.0,12.0
22,1,47,1,6.0,3521,4236.0,36.0,3.0,7.0,1.0,13.0
22,1,37,2,5.0,3113,5600.0,56.0,3.0,3.0,1.0,12.0
22,1,41,4,3.0,7422,2500.0,48.0,3.0,10.0,2.0,9.0
22,1,33,1,7.0,2512,17000.0,40.0,3.0,7.0,2.0,16.0
22,2,37,2,7.0,3511,3150.0,40.0,4.0,9.0,2.0,16.0
22,1,55,4,5.0,7422,2600.0,44.0,3.0,9.0,1.0,12.0
22,1,42,4,5.0,3114,5000.0,44.0,5.0,10.0,,12.0
22,2,40,4,5.0,7421,2000.0,44.0,3.0,10.0,2.0,12.0
22,1,24,4,5.0,3513,1412.0,48.0,3.0,7.0,1.0,12.0
22,1,24,4,5.0,3114,2500.0,40.0,3.0,2.0,1.0,12.0
22,1,26,1,7.0,2512,15000.0,44.0,3.0,7.0,1.0,16.0
22,1,54,2,5.0,7421,1000.0,44.0,6.0,10.0,,12.0
22,1,26,4,5.0,3513,1320.0,40.0,3.0,7.0,1.0,12.0
22,1,46,2,5.0,3114,300.0,18.0,6.0,10.0,,12.0
22,1,28,4,5.0,3522,2700.0,62.0,3.0,7.0,1.0,12.0
22,1,20,1,6.0,3511,900.0,30.0,3.0,7.0,2.0,14.0
22,1,23,1,6.0,4132,1320.0,30.0,4.0,8.0,2.0,13.0
22,1,24,4,6.0,3113,700.0,20.0,3.0,4.0,2.0,16.0
23,1,44,4,5.0,4132,1412.0,20.0,4.0,8.0,,12.0
23,1,24,4,5.0,7422,2400.0,44.0,3.0,7.0,1.0,12.0
23,2,34,4,5.0,4132,1420.0,44.0,3.0,4.0,1.0,12.0
23,1,36,2,2.0,7422,1600.0,48.0,6.0,10.0,,7.0
23,1,31,4,5.0,3513,1700.0,48.0,3.0,7.0,1.0,12.0
23,1,26,1,6.0,3514,3100.0,60.0,6.0,7.0,,13.0
23,1,25,4,6.0,7422,1980.0,44.0,3.0,2.0,1.0,16.0
23,2,44,4,7.0,2521,10000.0,40.0,4.0,9.0,,16.0
23,1,24,1,7.0,2512,4500.0,30.0,6.0,7.0,,16.0
23,1,25,4,7.0,2151,4000.0,40.0,3.0,7.0,1.0,16.0
23,1,30,1,7.0,2512,7500.0,44.0,3.0,2.0,1.0,15.0
23,1,52,1,5.0,3113,4800.0,44.0,4.0,9.0,,12.0
23,1,17,1,4.0,3511,1400.0,20.0,3.0,8.0,2.0,11.0
23,1,38,4,7.0,2511,2000.0,40.0,3.0,4.0,1.0,16.0
23,1,38,4,4.0,7421,1412.0,44.0,3.0,4.0,1.0,11.0
23,1,39,1,3.0,7422,800.0,48.0,6.0,10.0,,9.0
23,1,42,4,5.0,3113,3500.0,40.0,3.0,3.0,1.0,12.0
23,1,30,2,5.0,7422,3600.0,44.0,3.0,7.0,1.0,12.0
23,1,65,1,6.0,3512,800.0,20.0,3.0,9.0,2.0,13.0
23,1,42,4,7.0,2522,6000.0,40.0,3.0,2.0,1.0,16.0
23,1,24,4,5.0,3513,1600.0,48.0,3.0,3.0,1.0,12.0
23,1,51,1,5.0,1330,15000.0,40.0,3.0,4.0,2.0,12.0
23,1,21,4,6.0,7422,800.0,40.0,3.0,7.0,2.0,15.0
23,1,26,1,5.0,3113,2300.0,48.0,3.0,10.0,1.0,12.0
23,1,80,4,2.0,7422,600.0,35.0,5.0,10.0,,3.0
23,1,47,4,5.0,3113,2200.0,24.0,4.0,2.0,1.0,12.0
23,2,44,4,6.0,3513,1412.0,44.0,3.0,7.0,1.0,14.0
23,1,40,4,4.0,7421,300.0,15.0,3.0,10.0,2.0,10.0
23,1,25,2,5.0,7422,2200.0,40.0,3.0,7.0,1.0,12.0
23,1,53,4,5.0,3114,1412.0,44.0,3.0,3.0,1.0,12.0
23,1,28,4,7.0,2512,6500.0,60.0,6.0,7.0,,16.0
23,1,18,1,6.0,3513,3500.0,40.0,3.0,3.0,1.0,13.0
23,1,21,4,5.0,7422,1000.0,40.0,3.0,10.0,2.0,12.0
23,1,32,4,5.0,3513,1320.0,40.0,3.0,7.0,1.0,12.0
23,1,27,1,5.0,7422,600.0,10.0,6.0,10.0,,12.0
23,2,19,4,5.0,7422,700.0,20.0,3.0,10.0,2.0,12.0
23,1,24,1,5.0,7422,1412.0,44.0,3.0,10.0,2.0,12.0
23,1,39,4,5.0,3513,2000.0,40.0,3.0,4.0,1.0,12.0
23,1,28,4,5.0,4132,700.0,40.0,4.0,8.0,2.0,12.0
23,1,43,4,7.0,3513,4500.0,40.0,4.0,9.0,1.0,14.0
23,1,43,1,7.0,2151,6000.0,50.0,3.0,2.0,1.0,16.0
23,2,49,1,5.0,3113,4000.0,48.0,3.0,7.0,1.0,12.0
23,1,33,1,7.0,3521,4200.0,44.0,3.0,4.0,1.0,15.0
23,1,42,4,7.0,2514,20000.0,30.0,6.0,7.0,,16.0
23,1,71,1,7.0,2151,20000.0,50.0,3.0,2.0,1.0,16.0
23,1,41,4,2.0,3513,4000.0,48.0,3.0,7.0,1.0,7.0
23,1,25,4,5.0,3522,1412.0,40.0,3.0,3.0,1.0,12.0
23,1,39,4,5.0,4132,3000.0,44.0,3.0,7.0,1.0,12.0
23,1,32,4,7.0,2512,10000.0,35.0,3.0,7.0,2.0,16.0
23,1,52,4,5.0,7422,0.0,6.0,6.0,10.0,,13.0
23,1,58,1,5.0,3114,2800.0,40.0,6.0,10.0,,12.0
23,1,31,1,7.0,7422,1500.0,30.0,6.0,10.0,,16.0
23,1,19,1,5.0,3513,800.0,40.0,4.0,7.0,2.0,12.0
23,1,24,4,5.0,3522,1000.0,40.0,3.0,7.0,2.0,12.0
23,1,26,1,5.0,2166,2400.0,60.0,6.0,7.0,,12.0
23,1,22,1,5.0,2166,2000.0,40.0,3.0,7.0,1.0,12.0
23,1,31,4,7.0,3513,3000.0,44.0,3.0,4.0,1.0,16.0
23,1,41,1,5.0,3521,2640.0,30.0,3.0,7.0,2.0,12.0
23,2,25,1,7.0,1330,5700.0,44.0,3.0,7.0,1.0,16.0
23,1,22,4,5.0,7422,1320.0,40.0,3.0,7.0,1.0,12.0
23,1,33,4,7.0,7422,2500.0,44.0,6.0,10.0,,16.0
23,2,34,4,6.0,3521,4000.0,40.0,4.0,8.0,2.0,15.0
23,1,28,4,3.0,7422,1412.0,44.0,3.0,7.0,1.0,9.0
23,1,54,4,5.0,3113,1800.0,30.0,6.0,3.0,,12.0
23,1,26,4,7.0,2511,8000.0,48.0,3.0,2.0,2.0,16.0
23,1,25,4,5.0,3513,1412.0,44.0,3.0,7.0,1.0,12.0
23,1,62,4,5.0,7422,1500.0,44.0,6.0,10.0,,12.0
23,1,34,4,7.0,2511,4000.0,40.0,6.0,7.0,,15.0
23,1,21,1,5.0,3113,1320.0,40.0,3.0,2.0,2.0,12.0
23,1,21,4,5.0,3114,1600.0,44.0,3.0,4.0,1.0,12.0
23,1,17,4,5.0,3114,1600.0,44.0,3.0,4.0,1.0,12.0
23,1,24,4,5.0,3113,1200.0,48.0,6.0,3.0,,12.0
23,1,25,4,6.0,3114,1500.0,40.0,3.0,3.0,1.0,14.0
23,1,26,4,5.0,7422,1000.0,48.0,6.0,10.0,,12.0
23,1,58,1,5.0,7422,2200.0,40.0,6.0,3.0,,12.0
23,2,21,4,6.0,3511,,8.0,4.0,9.0,2.0,13.0
23,1,40,1,7.0,2521,7000.0,40.0,3.0,4.0,1.0,16.0
23,1,34,1,7.0,3513,2000.0,40.0,3.0,7.0,1.0,16.0
23,1,24,1,6.0,3512,2200.0,40.0,6.0,7.0,,16.0
23,2,31,4,7.0,2519,9500.0,52.0,3.0,7.0,1.0,16.0
23,1,37,1,7.0,2522,2500.0,44.0,3.0,7.0,1.0,16.0
23,1,66,4,5.0,2166,2000.0,40.0,3.0,7.0,2.0,12.0
23,2,44,1,7.0,4132,2640.0,40.0,4.0,9.0,,16.0
23,1,42,2,5.0,1330,2500.0,40.0,3.0,7.0,1.0,12.0
23,1,21,4,5.0,3114,1408.0,40.0,3.0,2.0,1.0,12.0
23,1,46,4,5.0,2166,1600.0,42.0,6.0,7.0,,12.0
23,2,32,1,7.0,2356,1980.0,40.0,4.0,8.0,,16.0
23,1,28,4,5.0,2166,2700.0,40.0,6.0,7.0,,12.0
23,1,49,4,7.0,7422,4000.0,40.0,3.0,7.0,1.0,16.0
23,1,36,1,5.0,3513,15000.0,40.0,3.0,2.0,2.0,12.0
23,1,52,4,7.0,2151,1000.0,50.0,6.0,7.0,,16.0
23,2,65,4,4.0,4132,2850.0,40.0,4.0,8.0,1.0,12.0
23,1,56,1,5.0,3511,5000.0,40.0,4.0,8.0,,12.0
23,1,53,1,2.0,7422,1000.0,30.0,6.0,10.0,,7.0
23,1,26,1,5.0,3113,2500.0,44.0,3.0,2.0,1.0,12.0
23,1,25,2,6.0,3113,2500.0,44.0,3.0,2.0,1.0,16.0
23,1,38,1,7.0,2356,22021.0,30.0,4.0,8.0,,16.0
23,1,33,4,5.0,7422,2000.0,44.0,3.0,7.0,1.0,12.0
23,1,17,4,5.0,3513,600.0,48.0,4.0,10.0,2.0,12.0
23,1,44,4,7.0,2511,11000.0,40.0,3.0,7.0,1.0,14.0
23,1,19,4,5.0,7422,700.0,25.0,3.0,9.0,1.0,12.0
23,2,22,1,6.0,3513,706.0,40.0,3.0,7.0,2.0,13.0
23,1,53,2,4.0,7422,2500.0,40.0,6.0,10.0,,10.0
23,2,33,2,7.0,4132,1320.0,36.0,4.0,8.0,,16.0
23,2,36,1,5.0,4132,1412.0,44.0,4.0,8.0,1.0,12.0
23,1,41,4,7.0,1330,2600.0,40.0,3.0,4.0,1.0,16.0
23,1,21,4,6.0,1330,2000.0,44.0,3.0,2.0,1.0,15.0
23,1,23,4,5.0,3521,300.0,30.0,6.0,4.0,,12.0
23,1,32,4,7.0,2511,6000.0,40.0,3.0,7.0,1.0,16.0
23,1,27,4,5.0,3521,3000.0,40.0,3.0,7.0,1.0,12.0
23,1,37,1,5.0,3521,5500.0,72.0,3.0,9.0,1.0,12.0
23,1,38,1,7.0,2511,5000.0,40.0,3.0,7.0,1.0,16.0
23,1,74,2,7.0,2153,20000.0,40.0,3.0,7.0,1.0,16.0
23,1,67,2,7.0,3522,5000.0,40.0,3.0,7.0,1.0,16.0
23,1,37,1,5.0,3512,1412.0,40.0,3.0,10.0,1.0,12.0
23,1,58,4,7.0,2511,2900.0,40.0,3.0,7.0,1.0,16.0
23,1,40,1,5.0,7422,1600.0,48.0,3.0,9.0,1.0,12.0
23,1,22,4,5.0,3113,2000.0,44.0,3.0,2.0,1.0,12.0
23,1,38,1,5.0,7422,1412.0,44.0,6.0,10.0,,12.0
23,1,41,1,7.0,2521,3000.0,44.0,3.0,7.0,1.0,16.0
23,1,47,1,6.0,3522,11000.0,40.0,3.0,7.0,1.0,15.0
23,1,22,4,4.0,2166,1400.0,40.0,6.0,7.0,,11.0
23,1,35,1,5.0,3522,2500.0,40.0,3.0,7.0,1.0,12.0
23,1,38,4,7.0,3512,1412.0,40.0,6.0,7.0,,16.0
23,1,24,1,5.0,7422,1320.0,40.0,3.0,7.0,1.0,12.0
23,1,27,4,7.0,3511,4000.0,40.0,6.0,7.0,,15.0
23,1,24,4,5.0,7422,2250.0,48.0,3.0,7.0,1.0,12.0
23,1,28,4,7.0,2511,5000.0,40.0,3.0,7.0,1.0,16.0
23,1,34,1,5.0,3114,3000.0,40.0,3.0,9.0,1.0,12.0
23,1,39,4,6.0,3513,4000.0,44.0,3.0,7.0,1.0,14.0
23,1,32,4,5.0,3113,2000.0,44.0,3.0,2.0,1.0,12.0
23,2,21,4,6.0,7422,500.0,15.0,3.0,7.0,2.0,13.0
23,1,21,4,5.0,7422,600.0,20.0,3.0,10.0,2.0,12.0
23,1,28,4,5.0,3513,1000.0,44.0,3.0,7.0,2.0,12.0
23,1,33,1,7.0,2512,5000.0,40.0,6.0,7.0,,16.0
23,1,37,1,7.0,3113,14000.0,44.0,3.0,7.0,1.0,15.0
23,1,27,4,5.0,7422,2400.0,40.0,3.0,2.0,2.0,12.0
23,1,24,4,5.0,7422,2400.0,40.0,3.0,2.0,2.0,12.0
23,2,37,1,7.0,2166,1400.0,40.0,3.0,7.0,2.0,16.0
23,1,30,1,7.0,2151,3500.0,40.0,3.0,3.0,1.0,16.0
23,1,33,1,6.0,3513,1412.0,44.0,3.0,3.0,2.0,15.0
23,1,33,4,5.0,3113,1320.0,45.0,3.0,6.0,2.0,12.0
23,1,26,4,5.0,3521,1320.0,44.0,3.0,7.0,1.0,12.0
23,2,43,4,5.0,4132,1412.0,22.0,4.0,8.0,2.0,12.0
23,2,42,4,5.0,4132,1412.0,24.0,4.0,8.0,2.0,12.0
23,2,26,4,7.0,2511,1500.0,40.0,3.0,7.0,1.0,16.0
24,1,27,2,6.0,3522,4400.0,36.0,3.0,7.0,1.0,15.0
24,1,29,1,5.0,3113,3000.0,44.0,3.0,7.0,1.0,12.0
24,1,36,4,4.0,7422,1412.0,44.0,3.0,7.0,1.0,11.0
24,1,23,4,5.0,2166,2000.0,44.0,6.0,7.0,,12.0
24,1,37,1,5.0,2166,3690.0,40.0,3.0,7.0,1.0,12.0
24,2,26,1,6.0,3514,1450.0,10.0,6.0,7.0,,13.0
24,1,48,4,7.0,2512,1420.0,50.0,3.0,7.0,1.0,16.0
24,1,51,2,5.0,7421,1412.0,44.0,3.0,3.0,1.0,12.0
24,1,28,4,6.0,2166,1250.0,48.0,6.0,7.0,,13.0
24,1,51,2,5.0,3113,1000.0,15.0,6.0,3.0,,12.0
24,1,44,1,5.0,3513,2824.0,25.0,3.0,10.0,1.0,12.0
24,1,46,4,6.0,3113,2000.0,44.0,3.0,7.0,1.0,13.0
24,1,31,2,5.0,3114,2500.0,40.0,6.0,10.0,,12.0
24,1,61,1,5.0,3114,6000.0,44.0,3.0,3.0,1.0,12.0
24,2,19,1,6.0,3511,700.0,20.0,3.0,9.0,2.0,14.0
24,1,48,1,2.0,3521,200.0,7.0,6.0,5.0,,6.0
24,2,42,4,5.0,4132,1320.0,40.0,4.0,8.0,,12.0
24,1,32,4,7.0,2511,2100.0,44.0,3.0,7.0,1.0,14.0
24,1,49,4,5.0,3113,4236.0,56.0,3.0,2.0,1.0,12.0
24,1,19,1,4.0,7422,2412.0,55.0,3.0,7.0,1.0,11.0
24,2,49,2,7.0,2166,3960.0,40.0,6.0,7.0,,14.0
24,1,47,1,5.0,3113,1412.0,44.0,6.0,3.0,,12.0
24,1,59,1,5.0,3522,5000.0,45.0,3.0,7.0,1.0,12.0
24,1,41,4,7.0,3512,10000.0,40.0,3.0,7.0,1.0,16.0
24,1,35,1,5.0,3113,4000.0,40.0,3.0,2.0,1.0,12.0
24,1,41,1,5.0,3113,4200.0,48.0,3.0,2.0,1.0,12.0
24,1,42,4,5.0,3113,3200.0,40.0,3.0,4.0,1.0,12.0
24,1,27,1,5.0,3513,5000.0,40.0,3.0,7.0,1.0,12.0
