Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação_TI,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
42,1,28,4,5.0,3511,13500.0,40.0,3.0,7.0,1.0,12.0
42,1,47,1,5.0,3513,2000.0,40.0,3.0,3.0,1.0,12.0
42,1,29,4,4.0,7422,1800.0,44.0,4.0,4.0,1.0,11.0
42,1,37,1,7.0,2511,3500.0,44.0,3.0,2.0,1.0,16.0
42,1,34,1,6.0,3113,3000.0,40.0,6.0,3.0,,16.0
42,1,26,1,7.0,2514,6000.0,40.0,3.0,7.0,1.0,16.0
42,2,26,1,7.0,2514,3000.0,40.0,3.0,2.0,1.0,16.0
42,2,41,1,5.0,1330,18000.0,40.0,3.0,7.0,2.0,12.0
42,1,25,1,7.0,2514,10000.0,40.0,3.0,7.0,1.0,16.0
42,1,34,1,7.0,2512,3500.0,40.0,3.0,2.0,1.0,16.0
42,1,32,1,7.0,2512,10000.0,40.0,3.0,4.0,1.0,15.0
42,1,42,1,7.0,3114,3000.0,40.0,3.0,3.0,1.0,16.0
42,1,42,1,7.0,2512,9000.0,40.0,3.0,7.0,1.0,16.0
42,1,44,1,5.0,2166,3400.0,40.0,3.0,7.0,1.0,12.0
42,1,27,1,3.0,7422,3000.0,44.0,6.0,3.0,,9.0
42,2,28,2,7.0,4132,1500.0,30.0,3.0,7.0,1.0,16.0
42,1,21,4,5.0,3511,1500.0,20.0,3.0,2.0,2.0,12.0
42,1,25,1,5.0,3522,1500.0,48.0,3.0,3.0,1.0,12.0
42,1,40,1,6.0,3113,4000.0,48.0,3.0,2.0,1.0,13.0
42,2,33,4,5.0,2434,2100.0,40.0,3.0,4.0,1.0,12.0
42,1,36,1,7.0,2166,3600.0,40.0,6.0,7.0,,16.0
42,1,27,1,5.0,3513,3000.0,44.0,3.0,2.0,1.0,12.0
42,2,20,1,6.0,3511,2600.0,44.0,3.0,7.0,1.0,14.0
42,1,59,1,5.0,7422,5000.0,50.0,6.0,10.0,,13.0
42,2,58,1,2.0,7422,5000.0,50.0,6.0,10.0,,5.0
42,1,21,1,6.0,3511,2000.0,30.0,3.0,7.0,2.0,13.0
42,1,30,1,5.0,3514,3500.0,40.0,6.0,7.0,,12.0
42,1,31,1,5.0,3513,6500.0,40.0,3.0,7.0,1.0,12.0
42,1,28,1,5.0,7422,2000.0,40.0,3.0,7.0,1.0,12.0
42,1,41,1,7.0,3513,5000.0,30.0,4.0,9.0,,16.0
42,1,27,4,7.0,2511,5000.0,40.0,3.0,7.0,1.0,16.0
42,1,25,4,3.0,7422,3500.0,44.0,3.0,7.0,1.0,9.0
42,2,29,1,5.0,3513,2000.0,44.0,3.0,7.0,1.0,12.0
42,1,35,1,5.0,4132,2000.0,36.0,3.0,2.0,1.0,12.0
42,1,29,1,7.0,2514,3000.0,44.0,6.0,7.0,,16.0
42,1,50,1,5.0,2166,3000.0,44.0,3.0,7.0,1.0,12.0
42,2,32,1,7.0,2166,2000.0,44.0,6.0,7.0,,16.0
42,1,38,1,7.0,1330,17000.0,35.0,4.0,8.0,,16.0
42,1,23,1,7.0,2512,6000.0,44.0,3.0,7.0,1.0,16.0
42,1,45,1,7.0,2511,11000.0,40.0,3.0,7.0,1.0,16.0
42,2,31,1,7.0,2151,2000.0,44.0,3.0,2.0,1.0,16.0
42,1,48,1,7.0,1330,20000.0,44.0,5.0,7.0,,16.0
42,1,41,1,5.0,3114,2000.0,40.0,6.0,10.0,,12.0
42,2,21,1,6.0,3511,3700.0,44.0,3.0,7.0,1.0,13.0
42,1,25,1,7.0,2511,4500.0,44.0,3.0,7.0,1.0,16.0
42,1,27,1,7.0,2512,10000.0,44.0,3.0,7.0,2.0,16.0
42,1,46,1,7.0,2151,2650.0,44.0,3.0,2.0,1.0,16.0
42,1,33,1,7.0,2514,5000.0,40.0,3.0,7.0,1.0,15.0
42,1,32,1,7.0,2166,3000.0,44.0,3.0,7.0,1.0,16.0
42,1,28,1,7.0,3511,2000.0,40.0,3.0,7.0,1.0,16.0
42,1,39,1,3.0,3521,5000.0,40.0,6.0,4.0,,9.0
42,1,35,1,3.0,7422,1500.0,40.0,3.0,4.0,1.0,9.0
42,1,46,1,7.0,2512,10000.0,40.0,6.0,7.0,,16.0
42,1,25,1,7.0,2512,5000.0,44.0,3.0,7.0,1.0,14.0
42,1,38,1,5.0,3113,0.0,44.0,3.0,2.0,1.0,12.0
42,1,35,4,7.0,2512,10000.0,40.0,3.0,7.0,1.0,16.0
42,2,44,1,7.0,2166,3650.0,34.0,6.0,7.0,,16.0
42,1,26,1,5.0,2166,2800.0,40.0,6.0,7.0,,12.0
42,1,40,1,7.0,3114,5000.0,44.0,3.0,4.0,1.0,16.0
42,1,18,1,4.0,7422,1400.0,44.0,3.0,7.0,1.0,11.0
42,1,46,1,7.0,1330,10000.0,40.0,3.0,9.0,1.0,16.0
42,1,30,1,6.0,2166,500.0,10.0,6.0,7.0,,13.0
42,1,49,1,5.0,3113,3500.0,40.0,3.0,2.0,1.0,12.0
42,1,61,1,3.0,2166,3000.0,40.0,6.0,10.0,,9.0
42,1,59,1,7.0,2511,5000.0,40.0,3.0,9.0,1.0,16.0
42,1,30,1,7.0,2511,6200.0,44.0,3.0,7.0,1.0,16.0
42,1,40,1,6.0,3113,3000.0,40.0,6.0,3.0,,14.0
42,2,38,1,6.0,3513,2100.0,44.0,3.0,5.0,1.0,13.0
42,1,26,1,5.0,3114,6200.0,48.0,3.0,4.0,1.0,12.0
42,1,21,1,6.0,3521,2500.0,40.0,6.0,3.0,,13.0
42,1,26,1,5.0,3113,3400.0,44.0,3.0,2.0,1.0,12.0
42,1,31,1,7.0,2514,3000.0,40.0,3.0,7.0,1.0,16.0
42,2,25,1,4.0,3512,3300.0,47.0,3.0,7.0,1.0,10.0
42,1,32,4,5.0,7422,4200.0,44.0,3.0,10.0,1.0,12.0
42,1,62,1,5.0,3521,2500.0,48.0,3.0,10.0,1.0,12.0
42,1,51,1,7.0,3113,7500.0,48.0,3.0,2.0,1.0,16.0
42,1,45,1,5.0,3113,3500.0,40.0,3.0,2.0,1.0,12.0
42,1,20,1,5.0,3511,2900.0,30.0,6.0,7.0,,12.0
42,1,60,1,7.0,2151,9000.0,40.0,4.0,2.0,,16.0
42,1,58,1,7.0,2511,15000.0,40.0,3.0,7.0,2.0,16.0
42,2,53,1,5.0,4132,2000.0,40.0,3.0,7.0,1.0,12.0
42,1,38,1,7.0,2511,15000.0,35.0,4.0,8.0,,16.0
42,1,33,1,7.0,2512,3500.0,44.0,3.0,7.0,1.0,16.0
42,1,37,1,5.0,3513,2500.0,40.0,6.0,7.0,,12.0
42,1,33,4,7.0,2511,3500.0,48.0,3.0,5.0,2.0,16.0
42,1,29,1,7.0,3113,2000.0,40.0,3.0,2.0,1.0,14.0
42,1,32,1,5.0,3114,1600.0,44.0,3.0,4.0,1.0,12.0
42,1,30,1,5.0,3114,10000.0,50.0,3.0,2.0,1.0,12.0
42,1,24,1,4.0,3513,3500.0,44.0,3.0,7.0,1.0,10.0
42,1,17,1,3.0,7422,1200.0,44.0,3.0,7.0,2.0,9.0
42,1,31,1,5.0,3511,1500.0,30.0,3.0,7.0,2.0,12.0
42,1,22,1,7.0,2166,2000.0,40.0,3.0,7.0,1.0,14.0
42,2,30,1,7.0,4132,1600.0,44.0,4.0,8.0,1.0,16.0
42,1,41,1,2.0,3513,1900.0,44.0,3.0,7.0,1.0,6.0
42,1,37,4,5.0,3113,4000.0,44.0,3.0,2.0,1.0,12.0
42,1,28,1,6.0,7422,4500.0,40.0,6.0,10.0,,13.0
42,1,31,1,5.0,3513,2100.0,40.0,3.0,7.0,1.0,12.0
42,1,36,1,7.0,1330,5000.0,44.0,3.0,5.0,1.0,16.0
42,1,27,1,6.0,3513,3800.0,40.0,3.0,3.0,1.0,13.0
42,1,38,4,7.0,3511,16000.0,45.0,3.0,7.0,2.0,16.0
42,1,36,1,7.0,2151,13000.0,40.0,3.0,5.0,2.0,16.0
42,1,41,1,5.0,3114,3000.0,40.0,3.0,7.0,1.0,12.0
42,2,31,1,6.0,2166,1700.0,44.0,3.0,7.0,1.0,15.0
42,2,33,1,7.0,2511,6500.0,44.0,3.0,7.0,1.0,16.0
42,1,36,1,5.0,3113,8000.0,50.0,5.0,3.0,,12.0
42,2,37,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
42,1,32,4,7.0,2511,8060.0,44.0,3.0,7.0,1.0,16.0
42,2,34,1,5.0,3511,8000.0,44.0,5.0,7.0,,12.0
42,1,34,2,5.0,3511,8000.0,44.0,5.0,7.0,,12.0
42,1,36,1,7.0,2166,3000.0,40.0,6.0,7.0,,14.0
42,1,22,1,5.0,3511,3000.0,40.0,3.0,7.0,1.0,12.0
42,1,19,1,5.0,3511,2300.0,44.0,3.0,7.0,1.0,12.0
42,1,27,1,6.0,7422,6000.0,60.0,6.0,10.0,,14.0
42,1,25,1,7.0,2514,7400.0,52.0,3.0,7.0,1.0,16.0
42,2,54,1,7.0,3513,6000.0,35.0,4.0,8.0,,16.0
42,1,43,1,7.0,3513,12000.0,40.0,4.0,8.0,,16.0
42,1,53,2,7.0,2512,10000.0,60.0,6.0,7.0,,16.0
42,2,48,2,5.0,4132,1500.0,30.0,3.0,7.0,1.0,12.0
42,2,18,2,4.0,3514,800.0,20.0,3.0,10.0,2.0,11.0
42,1,44,1,7.0,3513,2000.0,20.0,6.0,7.0,,16.0
42,1,49,1,4.0,2166,4000.0,40.0,3.0,7.0,2.0,10.0
42,1,49,1,5.0,3513,1900.0,40.0,3.0,7.0,1.0,12.0
42,1,26,1,5.0,3512,1320.0,40.0,3.0,7.0,1.0,12.0
42,1,37,1,7.0,2511,10001.0,40.0,3.0,7.0,2.0,16.0
42,2,27,4,6.0,3513,2500.0,40.0,3.0,7.0,1.0,14.0
42,1,31,1,7.0,3513,4000.0,44.0,3.0,7.0,1.0,16.0
42,1,45,1,5.0,3514,2500.0,40.0,6.0,7.0,,12.0
42,2,41,1,7.0,3514,2500.0,40.0,6.0,7.0,,16.0
42,1,58,1,7.0,1330,15000.0,50.0,3.0,7.0,1.0,16.0
42,2,22,1,6.0,3522,4000.0,45.0,3.0,7.0,2.0,14.0
42,2,23,1,5.0,3513,3500.0,45.0,3.0,7.0,2.0,12.0
42,1,58,1,7.0,2511,5000.0,50.0,3.0,7.0,2.0,16.0
42,1,50,1,7.0,2511,10000.0,30.0,3.0,7.0,2.0,16.0
42,1,45,1,7.0,2511,8000.0,40.0,4.0,7.0,,16.0
42,1,25,1,6.0,2166,60000.0,40.0,3.0,7.0,1.0,15.0
42,1,51,1,7.0,2511,30000.0,40.0,6.0,7.0,,16.0
42,1,42,1,5.0,3512,1800.0,40.0,6.0,7.0,,12.0
42,1,40,1,7.0,2151,8000.0,44.0,3.0,3.0,1.0,16.0
42,1,29,1,6.0,3511,1700.0,44.0,3.0,7.0,1.0,15.0
42,1,39,2,5.0,3114,7500.0,44.0,3.0,3.0,1.0,12.0
42,1,59,4,5.0,2166,3000.0,40.0,6.0,7.0,,12.0
42,2,25,1,7.0,2511,2500.0,44.0,3.0,7.0,1.0,15.0
42,2,22,1,7.0,2511,3000.0,44.0,3.0,10.0,1.0,15.0
42,1,27,1,5.0,3521,5500.0,30.0,6.0,7.0,,12.0
42,1,24,1,7.0,2511,15000.0,40.0,3.0,7.0,1.0,16.0
42,2,24,1,6.0,3512,6000.0,40.0,3.0,7.0,1.0,13.0
42,2,27,1,6.0,3511,2000.0,40.0,6.0,7.0,,13.0
42,2,38,1,7.0,2511,7000.0,44.0,3.0,7.0,2.0,16.0
42,1,27,1,7.0,2512,5500.0,40.0,3.0,7.0,1.0,16.0
42,1,27,1,7.0,2511,3800.0,44.0,3.0,7.0,1.0,15.0
42,1,16,1,4.0,7422,830.0,20.0,3.0,2.0,1.0,10.0
42,1,48,1,7.0,2511,12000.0,44.0,3.0,2.0,1.0,16.0
42,1,43,1,7.0,2514,3200.0,30.0,6.0,7.0,,16.0
42,1,29,1,6.0,3511,25000.0,55.0,3.0,7.0,1.0,14.0
42,2,33,1,7.0,1330,20000.0,40.0,5.0,7.0,,16.0
42,1,36,1,7.0,1330,20000.0,40.0,5.0,7.0,,16.0
42,2,31,4,5.0,2166,400.0,38.0,6.0,7.0,,12.0
42,2,27,4,5.0,2166,400.0,38.0,6.0,7.0,,12.0
42,1,55,4,7.0,7422,3500.0,40.0,6.0,3.0,,15.0
42,1,30,1,6.0,2166,6500.0,40.0,6.0,7.0,,13.0
42,1,30,1,7.0,2514,15000.0,40.0,3.0,7.0,1.0,14.0
42,1,28,1,7.0,2514,12000.0,44.0,3.0,2.0,1.0,14.0
42,1,29,1,5.0,3113,2000.0,44.0,4.0,2.0,1.0,12.0
42,1,24,1,6.0,2166,3000.0,40.0,6.0,7.0,,14.0
42,1,41,1,7.0,2512,10000.0,40.0,3.0,7.0,1.0,16.0
42,1,40,1,5.0,3113,3400.0,44.0,3.0,9.0,1.0,12.0
42,1,41,1,7.0,1330,10000.0,40.0,3.0,7.0,2.0,16.0
42,2,71,1,7.0,2166,1000.0,20.0,6.0,7.0,,16.0
42,1,36,1,7.0,2511,10000.0,40.0,3.0,9.0,1.0,16.0
42,2,23,4,5.0,3522,2000.0,40.0,6.0,7.0,,12.0
42,1,27,4,5.0,3522,4000.0,40.0,6.0,7.0,,12.0
42,1,39,1,7.0,3113,7000.0,36.0,5.0,10.0,,16.0
42,1,33,1,6.0,3512,25000.0,40.0,6.0,7.0,,16.0
42,1,28,1,7.0,2512,6300.0,60.0,3.0,7.0,1.0,16.0
42,1,32,1,7.0,2523,6500.0,40.0,3.0,7.0,1.0,16.0
42,1,55,1,7.0,2511,2600.0,50.0,3.0,7.0,1.0,16.0
42,1,32,1,5.0,3522,2500.0,44.0,3.0,7.0,1.0,12.0
42,1,29,4,6.0,2166,2000.0,40.0,3.0,7.0,1.0,16.0
42,1,38,1,7.0,2512,28000.0,40.0,3.0,4.0,1.0,16.0
42,1,23,1,6.0,3514,500.0,2.0,6.0,7.0,,16.0
42,1,39,1,7.0,2513,30000.0,40.0,6.0,7.0,,16.0
42,1,30,1,7.0,2511,10000.0,40.0,6.0,7.0,,16.0
42,1,49,1,6.0,3514,1400.0,40.0,6.0,7.0,,15.0
42,1,49,1,5.0,2166,2400.0,40.0,3.0,7.0,1.0,12.0
42,1,34,1,5.0,3514,5800.0,44.0,6.0,7.0,,12.0
42,1,31,1,7.0,3521,200.0,8.0,6.0,10.0,,14.0
42,1,31,1,6.0,3511,5000.0,40.0,3.0,7.0,1.0,16.0
42,1,21,1,5.0,7422,1250.0,39.0,3.0,4.0,2.0,12.0
42,1,29,1,7.0,2521,7500.0,44.0,3.0,2.0,1.0,16.0
42,1,18,2,5.0,3513,1680.0,40.0,3.0,2.0,1.0,12.0
42,1,49,1,5.0,3114,11000.0,40.0,3.0,4.0,1.0,12.0
42,2,30,1,7.0,3521,2600.0,40.0,3.0,7.0,1.0,14.0
42,1,22,1,6.0,3513,3000.0,40.0,3.0,7.0,1.0,14.0
42,1,32,1,7.0,2511,3000.0,40.0,3.0,7.0,1.0,14.0
42,2,28,1,7.0,2166,8000.0,40.0,3.0,7.0,1.0,16.0
42,1,31,1,7.0,2512,8000.0,40.0,3.0,7.0,1.0,16.0
42,1,37,1,7.0,2511,13000.0,40.0,6.0,7.0,,16.0
42,2,32,1,7.0,3513,12000.0,40.0,3.0,7.0,1.0,16.0
42,2,28,4,7.0,3513,2000.0,44.0,3.0,7.0,1.0,16.0
42,1,34,1,7.0,2511,3500.0,44.0,6.0,7.0,,15.0
42,1,63,4,4.0,7421,1500.0,30.0,6.0,10.0,,10.0
42,1,22,1,6.0,3511,2600.0,44.0,3.0,7.0,1.0,14.0
42,1,44,1,7.0,2511,7200.0,44.0,3.0,2.0,1.0,16.0
42,1,41,4,7.0,2514,6000.0,44.0,3.0,7.0,1.0,15.0
42,1,38,1,7.0,2512,6000.0,40.0,3.0,7.0,1.0,16.0
42,1,34,1,7.0,2511,6000.0,44.0,3.0,9.0,2.0,15.0
42,1,30,1,6.0,3513,3100.0,40.0,3.0,7.0,1.0,14.0
42,1,20,1,5.0,3114,1450.0,40.0,3.0,3.0,2.0,12.0
42,1,54,1,7.0,2514,7000.0,35.0,5.0,7.0,,16.0
42,1,50,1,5.0,2166,2500.0,40.0,6.0,7.0,,12.0
42,1,31,4,7.0,2511,2750.0,44.0,3.0,7.0,1.0,15.0
42,1,45,1,7.0,2511,6600.0,40.0,3.0,7.0,1.0,16.0
42,1,39,1,5.0,7421,4500.0,60.0,3.0,3.0,1.0,12.0
42,1,24,1,5.0,3114,3000.0,40.0,3.0,10.0,1.0,12.0
42,2,26,1,7.0,2513,2000.0,20.0,6.0,7.0,,16.0
42,1,49,4,7.0,3114,13000.0,40.0,3.0,2.0,1.0,16.0
42,2,28,1,7.0,3521,2050.0,40.0,3.0,7.0,1.0,16.0
42,1,42,1,5.0,3522,3000.0,44.0,3.0,7.0,1.0,12.0
42,1,38,4,5.0,7421,5000.0,40.0,3.0,4.0,2.0,12.0
42,1,33,1,6.0,2166,1602.0,40.0,6.0,7.0,,15.0
43,1,56,1,7.0,3511,7000.0,44.0,6.0,7.0,,16.0
43,2,26,1,6.0,2166,2300.0,25.0,6.0,7.0,,15.0
43,1,46,1,7.0,2523,10500.0,40.0,4.0,7.0,,16.0
43,1,21,1,6.0,3513,4500.0,40.0,3.0,7.0,2.0,13.0
43,2,30,1,5.0,7422,1500.0,44.0,5.0,10.0,,12.0
43,1,36,1,3.0,3521,2000.0,25.0,3.0,7.0,1.0,9.0
43,1,39,1,5.0,3114,1350.0,44.0,3.0,10.0,1.0,12.0
43,1,36,1,7.0,2513,55000.0,40.0,3.0,7.0,1.0,16.0
43,1,70,1,7.0,2511,25000.0,40.0,6.0,7.0,,16.0
43,1,38,1,7.0,2511,94000.0,44.0,3.0,7.0,1.0,16.0
43,1,47,1,5.0,3513,2500.0,40.0,3.0,7.0,2.0,12.0
43,1,44,2,7.0,2512,5000.0,44.0,6.0,7.0,,15.0
43,1,57,1,5.0,3522,2000.0,44.0,3.0,3.0,1.0,12.0
43,1,22,1,5.0,7422,3000.0,48.0,6.0,10.0,,12.0
43,1,54,1,5.0,3514,1320.0,20.0,6.0,7.0,,12.0
43,1,23,1,5.0,3512,1500.0,40.0,3.0,7.0,1.0,12.0
43,1,28,1,6.0,3513,4200.0,40.0,3.0,7.0,1.0,15.0
43,1,37,1,5.0,3113,6000.0,44.0,3.0,2.0,1.0,12.0
43,1,44,1,7.0,2511,18000.0,40.0,3.0,7.0,1.0,16.0
43,1,32,1,7.0,3512,5000.0,40.0,3.0,7.0,1.0,14.0
43,1,39,1,5.0,7422,3500.0,44.0,3.0,3.0,1.0,12.0
43,1,26,1,5.0,3512,3000.0,40.0,3.0,7.0,1.0,12.0
43,1,43,1,7.0,2512,4500.0,40.0,6.0,7.0,,16.0
43,1,38,1,7.0,2522,7000.0,40.0,3.0,7.0,1.0,15.0
43,2,32,1,7.0,2514,3000.0,40.0,3.0,7.0,1.0,16.0
43,1,40,1,7.0,2511,13000.0,40.0,4.0,7.0,1.0,16.0
43,1,27,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
43,1,23,1,6.0,3512,2000.0,44.0,3.0,2.0,1.0,13.0
43,1,42,1,7.0,2511,13100.0,40.0,4.0,7.0,1.0,16.0
43,1,18,1,5.0,7422,1600.0,40.0,3.0,5.0,1.0,12.0
43,1,20,4,3.0,7422,0.0,44.0,3.0,7.0,1.0,9.0
43,1,26,1,6.0,3512,3000.0,44.0,3.0,7.0,1.0,13.0
43,1,28,1,6.0,3113,5525.0,44.0,3.0,2.0,1.0,16.0
43,1,32,2,7.0,2512,3000.0,40.0,3.0,7.0,1.0,14.0
43,2,61,1,2.0,1330,2640.0,55.0,5.0,6.0,,6.0
43,1,26,2,6.0,3511,3000.0,40.0,3.0,7.0,1.0,14.0
43,1,26,1,5.0,3113,3000.0,50.0,3.0,2.0,1.0,12.0
43,1,59,2,7.0,3513,3500.0,40.0,4.0,8.0,,16.0
43,1,27,1,5.0,3511,2200.0,44.0,3.0,7.0,1.0,13.0
43,1,35,1,7.0,2511,5000.0,40.0,3.0,7.0,1.0,15.0
43,1,43,1,7.0,1330,10000.0,50.0,5.0,7.0,,16.0
43,2,34,1,7.0,2522,3000.0,40.0,3.0,7.0,1.0,16.0
43,2,37,1,7.0,2511,4000.0,30.0,4.0,7.0,,16.0
43,1,58,1,7.0,2511,5000.0,44.0,5.0,7.0,,16.0
43,1,34,1,6.0,3511,9000.0,40.0,3.0,7.0,1.0,15.0
43,1,36,4,7.0,7422,7000.0,60.0,4.0,9.0,,16.0
43,2,25,1,6.0,3511,1500.0,20.0,3.0,2.0,2.0,16.0
43,1,31,1,7.0,1330,11000.0,40.0,3.0,7.0,1.0,16.0
43,1,22,1,3.0,7422,1500.0,44.0,6.0,10.0,,9.0
43,1,32,1,6.0,3511,800.0,20.0,3.0,9.0,2.0,15.0
43,1,35,2,7.0,1330,12000.0,44.0,3.0,7.0,1.0,16.0
43,1,50,1,7.0,2151,5000.0,50.0,6.0,3.0,,16.0
43,1,40,1,5.0,3521,3000.0,50.0,3.0,7.0,2.0,12.0
43,1,41,1,5.0,3113,1500.0,20.0,6.0,3.0,,12.0
43,1,24,1,5.0,7422,1700.0,40.0,3.0,7.0,1.0,12.0
43,1,26,4,2.0,7421,5400.0,61.0,3.0,3.0,2.0,6.0
43,1,40,1,7.0,3514,5000.0,35.0,4.0,8.0,,16.0
43,1,46,1,7.0,3113,6000.0,48.0,4.0,8.0,,16.0
43,2,27,1,5.0,1330,5000.0,60.0,5.0,7.0,,12.0
43,1,25,1,3.0,3511,1800.0,44.0,3.0,5.0,1.0,9.0
43,1,68,1,7.0,2522,7000.0,44.0,3.0,2.0,1.0,16.0
43,2,22,1,6.0,3511,4000.0,44.0,3.0,2.0,1.0,15.0
43,2,45,1,7.0,2511,5500.0,44.0,3.0,7.0,1.0,16.0
43,2,37,1,5.0,2166,600.0,40.0,6.0,7.0,,12.0
43,1,31,1,5.0,3511,2100.0,40.0,3.0,7.0,1.0,12.0
43,2,36,1,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
43,1,61,1,7.0,2511,19000.0,40.0,4.0,7.0,1.0,16.0
43,2,58,1,7.0,2511,8000.0,40.0,3.0,7.0,1.0,16.0
43,1,21,1,5.0,3511,6000.0,40.0,3.0,7.0,1.0,12.0
43,1,41,1,7.0,2151,10500.0,40.0,3.0,2.0,1.0,15.0
43,1,27,2,7.0,2512,18000.0,72.0,3.0,9.0,1.0,15.0
43,2,28,1,7.0,2512,14000.0,50.0,3.0,9.0,1.0,15.0
43,1,34,1,5.0,7422,5000.0,40.0,6.0,10.0,,12.0
43,1,48,1,7.0,2511,10000.0,44.0,3.0,7.0,1.0,16.0
43,1,53,4,7.0,2512,2000.0,24.0,6.0,7.0,,16.0
43,1,24,1,5.0,7422,2500.0,40.0,3.0,3.0,1.0,12.0
43,1,35,1,5.0,3513,2500.0,40.0,3.0,3.0,1.0,12.0
43,1,24,1,7.0,2514,800.0,40.0,6.0,7.0,,16.0
43,2,61,4,7.0,2511,12000.0,40.0,4.0,7.0,,16.0
43,1,41,1,7.0,1330,30000.0,55.0,5.0,7.0,,16.0
43,1,44,1,7.0,3511,3700.0,44.0,3.0,9.0,1.0,16.0
43,1,32,1,2.0,7422,4200.0,44.0,3.0,3.0,1.0,8.0
43,1,29,1,5.0,7422,1900.0,44.0,3.0,3.0,1.0,12.0
43,1,63,1,7.0,2511,10000.0,40.0,4.0,7.0,1.0,16.0
43,1,43,1,7.0,3513,3300.0,45.0,6.0,7.0,,16.0
43,1,57,1,7.0,1330,25000.0,40.0,4.0,7.0,1.0,16.0
43,1,24,1,6.0,3511,3000.0,40.0,6.0,7.0,,13.0
43,1,64,1,7.0,3513,15000.0,40.0,4.0,8.0,,16.0
43,1,44,1,7.0,1330,18000.0,40.0,3.0,7.0,1.0,14.0
43,1,31,1,4.0,3514,4000.0,40.0,6.0,7.0,,11.0
43,1,63,1,7.0,7422,,30.0,7.0,10.0,,16.0
43,1,37,1,7.0,2511,3500.0,44.0,3.0,7.0,1.0,16.0
43,1,75,1,7.0,2151,7000.0,40.0,5.0,2.0,,16.0
43,2,30,1,7.0,2166,15000.0,40.0,6.0,7.0,,16.0
43,1,31,1,7.0,2512,40000.0,40.0,6.0,7.0,,16.0
43,2,44,1,7.0,3511,5000.0,44.0,3.0,4.0,1.0,16.0
43,1,23,1,6.0,3511,15000.0,40.0,3.0,4.0,2.0,14.0
43,1,43,4,5.0,7421,1500.0,44.0,3.0,7.0,1.0,12.0
43,1,43,2,5.0,3513,2988.0,44.0,3.0,7.0,1.0,12.0
43,1,25,1,6.0,3512,800.0,10.0,6.0,7.0,,14.0
43,1,23,1,6.0,3512,500.0,10.0,6.0,7.0,,13.0
43,1,20,4,6.0,3511,3500.0,44.0,3.0,7.0,1.0,14.0
43,2,29,1,7.0,2514,4000.0,40.0,3.0,2.0,1.0,16.0
43,2,31,1,6.0,2166,3000.0,38.0,6.0,7.0,,14.0
43,1,30,1,7.0,2512,10000.0,44.0,3.0,7.0,1.0,16.0
43,1,48,1,7.0,1330,6000.0,40.0,3.0,7.0,1.0,16.0
43,2,32,1,6.0,1330,5200.0,40.0,3.0,7.0,1.0,13.0
43,1,20,1,5.0,3113,2000.0,44.0,3.0,4.0,1.0,12.0
43,1,28,1,7.0,2514,5000.0,40.0,5.0,7.0,,14.0
43,1,33,1,7.0,3513,6500.0,40.0,3.0,7.0,1.0,16.0
43,2,44,1,7.0,2511,8500.0,40.0,4.0,8.0,,16.0
43,1,39,1,7.0,2512,22000.0,44.0,3.0,7.0,1.0,15.0
43,1,35,1,7.0,3113,2100.0,40.0,3.0,2.0,1.0,14.0
43,1,35,1,5.0,7422,1500.0,44.0,6.0,10.0,,12.0
43,2,29,1,7.0,7422,1200.0,44.0,6.0,10.0,,16.0
43,2,36,1,7.0,2511,3000.0,40.0,3.0,7.0,1.0,16.0
43,1,30,1,7.0,2511,4500.0,44.0,3.0,7.0,1.0,16.0
43,1,37,1,5.0,3514,500.0,40.0,3.0,2.0,2.0,12.0
43,1,59,1,5.0,3511,6000.0,42.0,3.0,7.0,1.0,12.0
43,1,20,1,6.0,3511,800.0,30.0,3.0,4.0,2.0,13.0
43,1,23,1,5.0,3513,2000.0,44.0,3.0,7.0,1.0,12.0
43,1,31,1,7.0,2512,16000.0,40.0,3.0,7.0,1.0,16.0
43,1,20,1,5.0,2166,5000.0,50.0,6.0,7.0,,12.0
43,1,43,1,6.0,3113,3000.0,40.0,6.0,3.0,,15.0
43,1,52,1,5.0,3521,3000.0,8.0,6.0,7.0,,12.0
43,1,38,1,6.0,3513,14000.0,60.0,3.0,7.0,1.0,15.0
43,1,23,1,5.0,3114,1500.0,44.0,3.0,10.0,1.0,12.0
43,1,27,1,6.0,3511,2000.0,30.0,3.0,2.0,2.0,15.0
43,1,44,1,7.0,2521,10000.0,35.0,4.0,7.0,1.0,16.0
43,1,42,4,7.0,3114,3500.0,36.0,3.0,9.0,1.0,16.0
43,1,28,1,6.0,3513,10000.0,40.0,3.0,7.0,1.0,13.0
43,1,32,1,6.0,3513,6000.0,40.0,3.0,7.0,1.0,15.0
43,1,37,4,5.0,3513,2500.0,45.0,3.0,7.0,1.0,12.0
43,2,37,2,5.0,3513,2500.0,45.0,3.0,7.0,1.0,12.0
43,1,25,1,7.0,2151,2600.0,60.0,6.0,7.0,,16.0
43,1,54,1,7.0,2511,4000.0,50.0,3.0,10.0,1.0,16.0
